repeat,scenario,cadence_seconds,phase_seconds,evaluator_tier,evaluation_scope,expected_class_set,observed_verdict,observed_class,observed_class_set,undecidable_components,detection_rate_hit,first_priority_correct,classification_correct,hamming_loss,polls,injection_started_utc,onset_observed_utc,actuation_seconds,ddl_seconds,end_to_end_seconds,tte_seconds,evidence_semantics
11,S3,2.0,1.3363173093332432,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,6,2026-08-08T00:12:50.770438+00:00,2026-08-08T00:12:50.923473+00:00,0.1530324169434607,11.590543667320162,11.743576084263623,11.590592208318412,minimal synchronous verdict bundle
11,S3,10.0,7.313448462289999,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:12:50.770438+00:00,2026-08-08T00:12:50.923473+00:00,0.1530324169434607,17.57591695804149,17.72894937498495,17.575959000270814,minimal synchronous verdict bundle
11,S4,0.5,0.029671349095975796,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:39.386186+00:00,2026-08-08T00:13:40.807366+00:00,1.421202624682337,0.21074487501755357,1.6319474996998906,0.2107965420000255,minimal synchronous verdict bundle
11,S4,2.0,0.6747940838221571,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:39.386186+00:00,2026-08-08T00:13:40.807366+00:00,1.421202624682337,0.8938764999620616,2.3150791246443987,0.8939236253499985,minimal synchronous verdict bundle
11,S4,10.0,1.7932605912184052,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:39.386186+00:00,2026-08-08T00:13:40.807366+00:00,1.421202624682337,2.108603459317237,3.529806083999574,2.108657209202647,minimal synchronous verdict bundle
11,S5,0.5,0.3545222272564457,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:13:46.716088+00:00,2026-08-08T00:13:46.741749+00:00,0.025664333254098892,0.5803378750570118,0.6060022083111107,0.5803891667164862,minimal synchronous verdict bundle
11,S5,2.0,0.5227706163457051,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:13:46.716088+00:00,2026-08-08T00:13:46.741749+00:00,0.025664333254098892,0.7506754579953849,0.7763397912494838,0.7507234578952193,minimal synchronous verdict bundle
11,S5,10.0,8.106443046078368,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:13:46.716088+00:00,2026-08-08T00:13:46.741749+00:00,0.025664333254098892,8.356463875155896,8.382128208409995,8.356516208034009,minimal synchronous verdict bundle
11,S6,0.5,0.26483175393920577,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:14:04.906126+00:00,2026-08-08T00:14:14.942566+00:00,10.036604708060622,0.4625998749397695,10.499204583000392,0.4626652919687331,minimal synchronous verdict bundle
11,S6,2.0,1.1824137202823233,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:14:04.906126+00:00,2026-08-08T00:14:14.942566+00:00,10.036604708060622,1.357815541792661,11.394420249853283,1.3578650001436472,minimal synchronous verdict bundle
11,S6,10.0,0.9125459482190545,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:14:04.906126+00:00,2026-08-08T00:14:14.942566+00:00,10.036604708060622,1.1239901669323444,11.160594874992967,1.124036333989352,minimal synchronous verdict bundle
11,S7,0.5,0.33115420907827886,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:13:19.971141+00:00,2026-08-08T00:13:20.034273+00:00,0.06314033316448331,0.5063266670331359,0.5694670001976192,0.5063844169490039,minimal synchronous verdict bundle
11,S7,2.0,1.347618022338319,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:13:19.971141+00:00,2026-08-08T00:13:20.034273+00:00,0.06314033316448331,1.5525536248460412,1.6156939580105245,1.5526012917980552,minimal synchronous verdict bundle
11,S7,10.0,3.1827033192163734,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:13:19.971141+00:00,2026-08-08T00:13:20.034273+00:00,0.06314033316448331,3.4185075000859797,3.481647833250463,3.418563541956246,minimal synchronous verdict bundle
11,S8,0.5,0.362662521693787,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:26.528222+00:00,2026-08-08T00:13:26.544062+00:00,0.015840707812458277,0.5342277502641082,0.5500684580765665,0.5342811672016978,minimal synchronous verdict bundle
11,S8,2.0,1.0013627459037688,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:26.528222+00:00,2026-08-08T00:13:26.544062+00:00,0.015840707812458277,1.1953250002115965,1.2111657080240548,1.1953798751346767,minimal synchronous verdict bundle
11,S8,10.0,9.85140944125122,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:13:26.528222+00:00,2026-08-08T00:13:26.544062+00:00,0.015840707812458277,10.099743917118758,10.115584624931216,10.099819084163755,minimal synchronous verdict bundle
11,S9,0.5,0.2790911293469339,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:12:36.929314+00:00,2026-08-08T00:12:36.943702+00:00,0.014393291901797056,0.41211991710588336,0.4265132090076804,0.41217166697606444,minimal synchronous verdict bundle
11,S9,2.0,0.8081244322067771,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:12:36.929314+00:00,2026-08-08T00:12:36.943702+00:00,0.014393291901797056,0.9312350419349968,0.9456283338367939,0.9312734580598772,minimal synchronous verdict bundle
11,S9,10.0,9.843967746782717,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:12:36.929314+00:00,2026-08-08T00:12:36.943702+00:00,0.014393291901797056,10.007008042186499,10.021401334088296,10.007095583248883,minimal synchronous verdict bundle
12,S1,0.5,0.07489805354222878,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:14:24.611906+00:00,2026-08-08T00:14:24.665513+00:00,0.05371995875611901,0.4404050409793854,0.4941249997355044,0.4404501663520932,minimal synchronous verdict bundle
12,S1,2.0,1.3293286103607755,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:14:24.611906+00:00,2026-08-08T00:14:24.665513+00:00,0.05371995875611901,1.5549322082661092,1.6086521670222282,1.5549790002405643,minimal synchronous verdict bundle
12,S1,10.0,0.022300229500731295,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:14:24.611906+00:00,2026-08-08T00:14:24.665513+00:00,0.05371995875611901,0.21380037534981966,0.2675203341059387,0.21405691606923938,minimal synchronous verdict bundle
12,S2,0.5,0.3662980645767085,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:15:27.895833+00:00,2026-08-08T00:15:30.005020+00:00,2.10921295825392,0.5833313339389861,2.692544292192906,0.5833957088179886,minimal synchronous verdict bundle
12,S2,2.0,1.3196974286061876,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:15:27.895833+00:00,2026-08-08T00:15:30.005020+00:00,2.10921295825392,1.5142498747445643,3.6234628329984844,1.5142898340709507,minimal synchronous verdict bundle
12,S2,10.0,1.001678458941414,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:15:27.895833+00:00,2026-08-08T00:15:30.005020+00:00,2.10921295825392,1.2057476248592138,3.314960583113134,1.2057927921414375,minimal synchronous verdict bundle
12,S3,0.5,0.28355803591874473,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,14,2026-08-08T00:14:59.814254+00:00,2026-08-08T00:14:59.945925+00:00,0.13167712464928627,6.955296208150685,7.086973332799971,6.95534300012514,minimal synchronous verdict bundle
12,S3,2.0,0.35244253972644257,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,4,2026-08-08T00:14:59.814254+00:00,2026-08-08T00:14:59.945925+00:00,0.13167712464928627,6.73184062493965,6.863517749588937,6.732128458097577,minimal synchronous verdict bundle
12,S3,10.0,6.172050604724201,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:14:59.814254+00:00,2026-08-08T00:14:59.945925+00:00,0.13167712464928627,16.41828729119152,16.549964415840805,16.418366875033826,minimal synchronous verdict bundle
12,S4,0.5,0.3885994292872166,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:14:52.835153+00:00,2026-08-08T00:14:54.408059+00:00,1.5729343332350254,0.619894583709538,2.1928289169445634,0.6199772916734219,minimal synchronous verdict bundle
12,S4,2.0,0.42104621210270277,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:14:52.835153+00:00,2026-08-08T00:14:54.408059+00:00,1.5729343332350254,0.7718323338776827,2.344766667112708,0.7718889168463647,minimal synchronous verdict bundle
12,S4,10.0,2.5227866709985545,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:14:52.835153+00:00,2026-08-08T00:14:54.408059+00:00,1.5729343332350254,2.7106344997882843,4.28356883302331,2.7106749997474253,minimal synchronous verdict bundle
12,S5,0.5,0.16996772455067893,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:15:46.916423+00:00,2026-08-08T00:15:46.943190+00:00,0.026768125128000975,0.3398488750681281,0.3666170001961291,0.339888583868742,minimal synchronous verdict bundle
12,S5,2.0,1.8705418854107185,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:15:46.916423+00:00,2026-08-08T00:15:46.943190+00:00,0.026768125128000975,2.1008815839886665,2.1276497091166675,2.1009323340840638,minimal synchronous verdict bundle
12,S5,10.0,8.297612894145912,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:15:46.916423+00:00,2026-08-08T00:15:46.943190+00:00,0.026768125128000975,8.52740495884791,8.554173083975911,8.527476124931127,minimal synchronous verdict bundle
12,S6,0.5,0.15850748055496228,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:14:29.169433+00:00,2026-08-08T00:14:39.307730+00:00,10.13847408303991,0.35336120892316103,10.49183529196307,0.3534261668100953,minimal synchronous verdict bundle
12,S6,2.0,0.2369370538149027,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:14:29.169433+00:00,2026-08-08T00:14:39.307730+00:00,10.13847408303991,0.5131392092444003,10.65161329228431,0.5131990839727223,minimal synchronous verdict bundle
12,S6,10.0,5.05073417821669,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:14:29.169433+00:00,2026-08-08T00:14:39.307730+00:00,10.13847408303991,5.2925526248291135,15.431026707869023,5.292597542051226,minimal synchronous verdict bundle
12,S7,0.5,0.23365841016579053,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:15:58.294529+00:00,2026-08-08T00:15:58.310520+00:00,0.015992542263120413,0.39933312498033047,0.4153256672434509,0.3993727075867355,minimal synchronous verdict bundle
12,S7,2.0,1.5063638158581731,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:15:58.294529+00:00,2026-08-08T00:15:58.310520+00:00,0.015992542263120413,1.6967473747208714,1.7127399169839919,1.6967885829508305,minimal synchronous verdict bundle
12,S7,10.0,8.98793635970846,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:15:58.294529+00:00,2026-08-08T00:15:58.310520+00:00,0.015992542263120413,9.273180957883596,9.289173500146717,9.273257582914084,minimal synchronous verdict bundle
12,S8,0.5,0.013311153727071756,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:16:10.674670+00:00,2026-08-08T00:16:10.692907+00:00,0.01823675027117133,0.1819205000065267,0.20015725027769804,0.18196629080921412,minimal synchronous verdict bundle
12,S8,2.0,0.05719134502877332,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:16:10.674670+00:00,2026-08-08T00:16:10.692907+00:00,0.01823675027117133,0.3420499158091843,0.36028666608035564,0.34209225000813603,minimal synchronous verdict bundle
12,S8,10.0,5.52865399441607,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:16:10.674670+00:00,2026-08-08T00:16:10.692907+00:00,0.01823675027117133,5.783485040999949,5.80172179127112,5.783561916090548,minimal synchronous verdict bundle
12,S9,0.5,0.00285082199956177,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:15:34.330013+00:00,2026-08-08T00:15:34.343516+00:00,0.013505291659384966,0.11374062532559037,0.12724591698497534,0.11378808319568634,minimal synchronous verdict bundle
12,S9,2.0,0.5319958544525152,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:15:34.330013+00:00,2026-08-08T00:15:34.343516+00:00,0.013505291659384966,0.6823581671342254,0.6958634587936103,0.682405250146985,minimal synchronous verdict bundle
12,S9,10.0,9.418529981121559,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:15:34.330013+00:00,2026-08-08T00:15:34.343516+00:00,0.013505291659384966,9.622996124904603,9.636501416563988,9.623078000266105,minimal synchronous verdict bundle
13,S1,0.5,0.3966729365224275,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:16:19.886137+00:00,2026-08-08T00:16:19.930248+00:00,0.04411175008863211,0.5615435000509024,0.6056552501395345,0.5615903749130666,minimal synchronous verdict bundle
13,S1,2.0,0.09315212917092675,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:16:19.886137+00:00,2026-08-08T00:16:19.930248+00:00,0.04411175008863211,0.24933833302929997,0.2934500831179321,0.24938437528908253,minimal synchronous verdict bundle
13,S1,10.0,9.582102067651745,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:16:19.886137+00:00,2026-08-08T00:16:19.930248+00:00,0.04411175008863211,9.895871041342616,9.939982791431248,9.895944457966834,minimal synchronous verdict bundle
13,S2,0.5,0.11656969836250036,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:16:57.104471+00:00,2026-08-08T00:17:00.005723+00:00,2.9003282077610493,0.29894600016996264,3.199274207931012,0.2990190419368446,minimal synchronous verdict bundle
13,S2,2.0,1.7143728040732802,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:16:57.104471+00:00,2026-08-08T00:17:00.005723+00:00,2.9003282077610493,1.9765644171275198,4.876892624888569,1.9766231249086559,minimal synchronous verdict bundle
13,S2,10.0,9.422526069998984,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:16:57.104471+00:00,2026-08-08T00:17:00.005723+00:00,2.9003282077610493,9.750838958192617,12.651167165953666,9.750924500171095,minimal synchronous verdict bundle
13,S3,0.5,0.030316642573286423,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,15,2026-08-08T00:16:33.077155+00:00,2026-08-08T00:16:33.192208+00:00,0.11505354195833206,7.242027165833861,7.357080707792193,7.2421140829101205,minimal synchronous verdict bundle
13,S3,2.0,1.3717428960848945,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,4,2026-08-08T00:16:33.077155+00:00,2026-08-08T00:16:33.192208+00:00,0.11505354195833206,7.550126875285059,7.665180417243391,7.550179166253656,minimal synchronous verdict bundle
13,S3,10.0,2.1940883296854685,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,2,2026-08-08T00:16:33.077155+00:00,2026-08-08T00:16:33.192208+00:00,0.11505354195833206,12.428494332823902,12.543547874782234,12.42854283284396,minimal synchronous verdict bundle
13,S4,0.5,0.3056013997748237,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:18:16.054758+00:00,2026-08-08T00:18:17.592529+00:00,1.537807958200574,0.5379805839620531,2.075788542162627,0.5380471246317029,minimal synchronous verdict bundle
13,S4,2.0,0.8445580173043223,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:18:16.054758+00:00,2026-08-08T00:18:17.592529+00:00,1.537807958200574,1.0443442496471107,2.5821522078476846,1.044404458720237,minimal synchronous verdict bundle
13,S4,10.0,5.358223071144106,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:18:16.054758+00:00,2026-08-08T00:18:17.592529+00:00,1.537807958200574,5.557371833827347,7.0951797920279205,5.557435458991677,minimal synchronous verdict bundle
13,S5,0.5,0.272983849254446,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:17:24.479739+00:00,2026-08-08T00:17:24.496006+00:00,0.016267915721982718,0.44092837488278747,0.4571962906047702,0.44096937496215105,minimal synchronous verdict bundle
13,S5,2.0,0.6030184718101206,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:17:24.479739+00:00,2026-08-08T00:17:24.496006+00:00,0.016267915721982718,0.7668137499131262,0.783081665635109,0.7668560422025621,minimal synchronous verdict bundle
13,S5,10.0,9.813899420254009,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:17:24.479739+00:00,2026-08-08T00:17:24.496006+00:00,0.016267915721982718,10.092059334274381,10.108327249996364,10.092143124900758,minimal synchronous verdict bundle
13,S6,0.5,0.10792919122871864,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:17:48.851625+00:00,2026-08-08T00:17:59.976989+00:00,11.1255486253649,0.3243106249719858,11.449859250336885,0.3243759158067405,minimal synchronous verdict bundle
13,S6,2.0,0.2915899696694737,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:17:48.851625+00:00,2026-08-08T00:17:59.976989+00:00,11.1255486253649,0.5088816247880459,11.634430250152946,0.508951457682997,minimal synchronous verdict bundle
13,S6,10.0,7.397177846252861,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:17:48.851625+00:00,2026-08-08T00:17:59.976989+00:00,11.1255486253649,7.717916874680668,18.843465500045568,7.717974457889795,minimal synchronous verdict bundle
13,S7,0.5,0.31143748027186474,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:17:12.801055+00:00,2026-08-08T00:17:12.826130+00:00,0.025072125252336264,0.4880645419470966,0.5131366671994328,0.48810708289965987,minimal synchronous verdict bundle
13,S7,2.0,0.5385026493643472,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:17:12.801055+00:00,2026-08-08T00:17:12.826130+00:00,0.025072125252336264,0.7207430000416934,0.7458151252940297,0.720784124918282,minimal synchronous verdict bundle
13,S7,10.0,8.413491738106508,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:17:12.801055+00:00,2026-08-08T00:17:12.826130+00:00,0.025072125252336264,8.666899082716554,8.69197120796889,8.666993624996394,minimal synchronous verdict bundle
13,S8,0.5,0.2975936165114057,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:18:26.016380+00:00,2026-08-08T00:18:26.052433+00:00,0.036051417235285044,0.625308666843921,0.661360084079206,0.6253689997829497,minimal synchronous verdict bundle
13,S8,2.0,1.3191562120033182,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:18:26.016380+00:00,2026-08-08T00:18:26.052433+00:00,0.036051417235285044,1.7464335421100259,1.782484959345311,1.7465894999913871,minimal synchronous verdict bundle
13,S8,10.0,9.22068633522457,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:18:26.016380+00:00,2026-08-08T00:18:26.052433+00:00,0.036051417235285044,9.494624957907945,9.53067637514323,9.494674417190254,minimal synchronous verdict bundle
13,S9,0.5,0.10132111803103455,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:17:37.569776+00:00,2026-08-08T00:17:37.581792+00:00,0.012016083113849163,0.2266080416738987,0.23862412478774786,0.22666620882228017,minimal synchronous verdict bundle
13,S9,2.0,0.6610404882544234,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:17:37.569776+00:00,2026-08-08T00:17:37.581792+00:00,0.012016083113849163,0.7972911247052252,0.8093072078190744,0.7973360838368535,minimal synchronous verdict bundle
13,S9,10.0,8.071311282042984,T2,T4-full-vector,evidence,undecidable,evidence,evidence,authorization|intent,True,True,True,0.0,1,2026-08-08T00:17:37.569776+00:00,2026-08-08T00:17:37.581792+00:00,0.012016083113849163,8.245985416695476,8.258001499809325,8.246129208710045,minimal synchronous verdict bundle
14,S1,0.5,0.4593571067234978,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:19:00.887604+00:00,2026-08-08T00:19:00.945994+00:00,0.058395249769091606,0.636239374987781,0.6946346247568727,0.636306291911751,minimal synchronous verdict bundle
14,S1,2.0,1.1467617994874897,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:19:00.887604+00:00,2026-08-08T00:19:00.945994+00:00,0.058395249769091606,1.4087712918408215,1.467166541609913,1.4088217918761075,minimal synchronous verdict bundle
14,S1,10.0,9.125010648717529,T0n,T4-full-vector,configuration,drift,configuration,configuration,,True,True,True,0.0,1,2026-08-08T00:19:00.887604+00:00,2026-08-08T00:19:00.945994+00:00,0.058395249769091606,9.35720029193908,9.415595541708171,9.357277874834836,minimal synchronous verdict bundle
14,S2,0.5,0.035457963810634985,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:20:03.455058+00:00,2026-08-08T00:20:06.004069+00:00,2.549041667021811,0.26677437499165535,2.8158160420134664,0.26682374998927116,minimal synchronous verdict bundle
14,S2,2.0,0.6117405535241922,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:20:03.455058+00:00,2026-08-08T00:20:06.004069+00:00,2.549041667021811,0.8322403328493237,3.3812819998711348,0.8322975416667759,minimal synchronous verdict bundle
14,S2,10.0,6.02291543552611,T2,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:20:03.455058+00:00,2026-08-08T00:20:06.004069+00:00,2.549041667021811,6.272437957581133,8.821479624602944,6.272513791918755,minimal synchronous verdict bundle
14,S3,0.5,0.10273948424913953,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,8,2026-08-08T00:19:44.737935+00:00,2026-08-08T00:19:44.971325+00:00,0.23339820792898536,3.791006749961525,4.024404957890511,3.791075666900724,minimal synchronous verdict bundle
14,S3,2.0,0.9955926489469886,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,3,2026-08-08T00:19:44.737935+00:00,2026-08-08T00:19:44.971325+00:00,0.23339820792898536,5.184559291694313,5.417957499623299,5.184609999880195,minimal synchronous verdict bundle
14,S3,10.0,8.06317870391784,T1,T4-full-vector,policy,drift,policy,policy,,True,True,True,0.0,1,2026-08-08T00:19:44.737935+00:00,2026-08-08T00:19:44.971325+00:00,0.23339820792898536,8.298905292060226,8.532303499989212,8.298958624713123,minimal synchronous verdict bundle
14,S4,0.5,0.4257465380964885,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:19:37.156760+00:00,2026-08-08T00:19:38.745146+00:00,1.5884088748134673,0.6433360003866255,2.231744875200093,0.6433895411901176,minimal synchronous verdict bundle
14,S4,2.0,1.5467435016039999,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:19:37.156760+00:00,2026-08-08T00:19:38.745146+00:00,1.5884088748134673,1.7893215832300484,3.3777304580435157,1.7893685000017285,minimal synchronous verdict bundle
14,S4,10.0,3.065029436732094,T3,T4-full-vector,authorization,drift,authorization,authorization,,True,True,True,0.0,1,2026-08-08T00:19:37.156760+00:00,2026-08-08T00:19:38.745146+00:00,1.5884088748134673,3.2583570410497487,4.846765915863216,3.258456416428089,minimal synchronous verdict bundle
14,S5,0.5,0.09685683189573324,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:19:29.687723+00:00,2026-08-08T00:19:29.707485+00:00,0.019772375002503395,0.44013379188254476,0.45990616688504815,0.44018270913511515,minimal synchronous verdict bundle
14,S5,2.0,0.08231159181525771,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:19:29.687723+00:00,2026-08-08T00:19:29.707485+00:00,0.019772375002503395,0.2831339589320123,0.3029063339345157,0.2831901670433581,minimal synchronous verdict bundle
14,S5,10.0,4.64345647473645,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:19:29.687723+00:00,2026-08-08T00:19:29.707485+00:00,0.019772375002503395,4.884369833860546,4.90414220886305,4.884423541836441,minimal synchronous verdict bundle
14,S6,0.5,0.2730275861282627,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:18:38.334208+00:00,2026-08-08T00:18:48.438484+00:00,10.104444959200919,0.4845351246185601,10.588980083819479,0.4846152076497674,minimal synchronous verdict bundle
14,S6,2.0,1.0779490783293633,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:18:38.334208+00:00,2026-08-08T00:18:48.438484+00:00,10.104444959200919,1.2628966248594224,11.367341584060341,1.2629429157823324,minimal synchronous verdict bundle
14,S6,10.0,3.7055559328967655,T3,T4-full-vector,intent|authorization,drift,intent,authorization|intent,,True,True,True,0.0,1,2026-08-08T00:18:38.334208+00:00,2026-08-08T00:18:48.438484+00:00,10.104444959200919,3.9524637078866363,14.056908667087555,3.952507915906608,minimal synchronous verdict bundle
14,S7,0.5,0.33529492447399545,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:19:17.800258+00:00,2026-08-08T00:19:17.855583+00:00,0.05532599985599518,0.5521987080574036,0.6075247079133987,0.5522583751007915,minimal synchronous verdict bundle
14,S7,2.0,1.3190189442986047,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:19:17.800258+00:00,2026-08-08T00:19:17.855583+00:00,0.05532599985599518,1.5138727501034737,1.5691987499594688,1.5139227909967303,minimal synchronous verdict bundle
14,S7,10.0,8.749359549263719,T4,T4-full-vector,environment,drift,environment,environment,,True,True,True,0.0,1,2026-08-08T00:19:17.800258+00:00,2026-08-08T00:19:17.855583+00:00,0.05532599985599518,9.002354041207582,9.057680041063577,9.002401125151664,minimal synchronous verdict bundle
